"AUC","Sensitivity","Specificity","PPV","NPV","F1_Score_Pos","F1_Score_Neg","Accuracy","Kappa","Model"
0.881597392456049,0.720720720720721,0.856624319419238,0.669456066945607,0.883895131086142,0.6941431670282,0.870046082949309,0.817593790426908,0.564440910017304,"CatBoost"
0.869531830054259,0.685185185185185,0.854578096947935,0.646288209606987,0.875,0.665168539325843,0.864668483197094,0.807244501940492,0.529999143056513,"CatBoost"
0.869416925475499,0.71356783919598,0.848432055749129,0.620087336244541,0.895220588235294,0.663551401869159,0.871198568872988,0.813712807244502,0.535623399053825,"CatBoost"
0.85948354112527,0.680555555555556,0.854578096947935,0.644736842105263,0.873394495412844,0.662162162162162,0.863883847549909,0.805950840879689,0.526185455793655,"CatBoost"
0.884167111390798,0.700934579439252,0.856887298747764,0.652173913043478,0.882136279926335,0.675675675675676,0.869328493647913,0.813712807244502,0.545242102854902,"CatBoost"
0.828564316767789,0.662222222222222,0.846715328467153,0.639484978540773,0.859259259259259,0.650655021834061,0.852941176470588,0.793014230271669,0.503659946063953,"CatBoost"
0.835169509065725,0.646511627906977,0.838709677419355,0.606986899563319,0.860294117647059,0.626126126126126,0.849364791288566,0.785252263906856,0.475700942216702,"CatBoost"
0.887062039173252,0.732718894009217,0.85431654676259,0.6625,0.891181988742964,0.695842450765864,0.872359963269054,0.820181112548512,0.568660904612988,"CatBoost"
0.898191665758562,0.732142857142857,0.863387978142076,0.686192468619247,0.887640449438202,0.708423326133909,0.875346260387812,0.825355756791721,0.583956272650074,"CatBoost"
0.865015928072209,0.725118483412322,0.839857651245552,0.62962962962963,0.890566037735849,0.674008810572687,0.864468864468865,0.808538163001294,0.539428976312018,"CatBoost"
0.882253469587722,0.7,0.866785079928952,0.662162162162162,0.885662431941924,0.680555555555556,0.876122082585278,0.821474773609314,0.556810250274205,"CatBoost"
0.891886120699095,0.727272727272727,0.845744680851064,0.635983263598326,0.893258426966292,0.678571428571428,0.868852459016393,0.813712807244502,0.548250420045292,"CatBoost"
0.896440217014127,0.725581395348837,0.887096774193548,0.712328767123288,0.893501805054152,0.71889400921659,0.890287769784173,0.842173350582147,0.609194735446227,"CatBoost"
0.876460975303298,0.742857142857143,0.829484902309059,0.619047619047619,0.896353166986564,0.675324675324675,0.861623616236162,0.805950840879689,0.538573577517251,"CatBoost"
0.863347093592739,0.714932126696833,0.865942028985507,0.681034482758621,0.88354898336414,0.69757174392936,0.874656907593779,0.822768434670116,0.572333165068147,"CatBoost"
0.887019926781162,0.743961352657005,0.837455830388693,0.626016260162602,0.899430740037951,0.679911699779249,0.867337602927722,0.8124191461837,0.548635860263767,"CatBoost"
0.860860090182735,0.699530516431925,0.844642857142857,0.63135593220339,0.880819366852886,0.66369710467706,0.862351868732908,0.804657179818887,0.526557448862461,"CatBoost"
0.876186559606075,0.716814159292035,0.864716636197441,0.686440677966102,0.880819366852886,0.701298701298701,0.872693726937269,0.821474773609314,0.574077475304846,"CatBoost"
0.907747047327594,0.777272727272727,0.849909584086799,0.673228346456693,0.905587668593449,0.721518987341772,0.876865671641791,0.829236739974127,0.599296266915905,"CatBoost"
0.895475433642979,0.731707317073171,0.871478873239437,0.672645739910314,0.9,0.700934579439252,0.885509838998211,0.834411384217335,0.586724251714603,"CatBoost"
0.884335318595167,0.742424242424242,0.867826086956522,0.659192825112108,0.907272727272727,0.69833729216152,0.887111111111111,0.835705045278137,0.585994728518714,"CatBoost"
0.879963996020979,0.746781115879828,0.862962962962963,0.701612903225806,0.887619047619048,0.723492723492724,0.875117370892019,0.827943078913325,0.59878631778181,"CatBoost"
0.888811267519136,0.735849056603774,0.880570409982175,0.699551569506726,0.898181818181818,0.717241379310345,0.889288928892889,0.840879689521345,0.606628796498182,"CatBoost"
0.903753468264638,0.755208333333333,0.882960413080895,0.68075117370892,0.916071428571429,0.716049382716049,0.899211218229623,0.851228978007762,0.615627418678359,"CatBoost"
0.883718405235794,0.681818181818182,0.87304347826087,0.649038461538462,0.888495575221239,0.665024630541872,0.880701754385965,0.824062095730918,0.54582451289584,"CatBoost"
0.856487405593556,0.708920187793427,0.828571428571429,0.611336032388664,0.88212927756654,0.656521739130435,0.85451197053407,0.795601552393273,0.512162583180885,"CatBoost"
0.884299233400383,0.737777777777778,0.857664233576642,0.680327868852459,0.888468809073724,0.707889125799574,0.872794800371402,0.822768434670116,0.580983393804627,"CatBoost"
0.876241340840929,0.717171717171717,0.857391304347826,0.633928571428572,0.89799635701275,0.672985781990521,0.877224199288256,0.821474773609314,0.550850098104437,"CatBoost"
0.850600925209754,0.683720930232558,0.865591397849462,0.662162162162162,0.876588021778584,0.672768878718535,0.871055004508566,0.815006468305304,0.543870001361718,"CatBoost"
0.848103250633669,0.669565217391304,0.847145488029466,0.649789029535865,0.858208955223881,0.659528907922912,0.852641334569045,0.794307891332471,0.512217675843649,"CatBoost"
0.871380123479192,0.692982456140351,0.84954128440367,0.658333333333333,0.868667917448405,0.675213675213675,0.858998144712431,0.803363518758085,0.534344731377118,"CatBoost"
0.889394352776917,0.733009708737864,0.858906525573192,0.653679653679654,0.898523985239852,0.691075514874142,0.878268710550045,0.825355756791721,0.569898899142312,"CatBoost"
0.883589700692945,0.733624454148472,0.860294117647059,0.688524590163935,0.88468809073724,0.710359408033827,0.872320596458528,0.822768434670116,0.582864930655396,"CatBoost"
0.866513995798538,0.708333333333333,0.858168761220826,0.65948275862069,0.883548983364141,0.683035714285714,0.870673952641166,0.816300129366106,0.553941807542263,"CatBoost"
0.856405198961448,0.664948453608247,0.872193436960276,0.635467980295566,0.885964912280702,0.649874055415617,0.879025239338555,0.820181112548512,0.528982934196048,"CatBoost"
0.845088902950674,0.684931506849315,0.855595667870036,0.652173913043478,0.87292817679558,0.66815144766147,0.864175022789426,0.807244501940492,0.53244133037262,"CatBoost"
0.858997159269385,0.681632653061224,0.859848484848485,0.692946058091286,0.853383458646617,0.687242798353909,0.856603773584906,0.803363518758085,0.543860738854295,"CatBoost"
0.906381331030975,0.765,0.848167539267016,0.6375,0.911819887429643,0.695454545454546,0.878842676311031,0.826649417852523,0.575692282484024,"CatBoost"
0.855636755275544,0.689320388349515,0.844797178130511,0.617391304347826,0.882136279926335,0.651376146788991,0.863063063063063,0.803363518758085,0.515016428087903,"CatBoost"
0.870065728810811,0.747747747747748,0.831215970961887,0.640926640926641,0.891050583657588,0.69022869022869,0.860093896713615,0.807244501940492,0.551521122044101,"CatBoost"
0.850865648083998,0.736040609137056,0.850694444444444,0.627705627705628,0.904059040590406,0.677570093457944,0.876565295169946,0.821474773609314,0.555209940374432,"CatBoost"
0.875635297628319,0.741463414634146,0.85387323943662,0.646808510638298,0.901486988847584,0.690909090909091,0.877034358047016,0.824062095730918,0.568741026377323,"CatBoost"
0.854080561319653,0.689320388349515,0.832451499118166,0.59915611814346,0.880597014925373,0.641083521444695,0.8558476881233,0.794307891332471,0.497918666639433,"CatBoost"
0.863708897805255,0.688073394495413,0.854054054054054,0.649350649350649,0.874538745387454,0.66815144766147,0.864175022789426,0.807244501940492,0.532486879010882,"CatBoost"
0.887603888636886,0.748743718592965,0.839721254355401,0.618257261410788,0.906015037593985,0.677272727272727,0.871609403254973,0.816300129366106,0.550511461822589,"CatBoost"
0.837732812401245,0.665094339622642,0.846702317290553,0.621145374449339,0.86996336996337,0.642369020501139,0.858175248419151,0.796895213454075,0.50077540425917,"CatBoost"
0.861516320499298,0.69683257918552,0.853260869565217,0.65531914893617,0.87546468401487,0.675438596491228,0.864220183486239,0.808538163001294,0.539840236829192,"CatBoost"
0.891820451659074,0.721238938053097,0.879341864716636,0.7117903930131,0.884191176470588,0.716483516483516,0.881759853345555,0.833117723156533,0.598250653688252,"CatBoost"
0.856769112143329,0.682027649769585,0.861510791366906,0.657777777777778,0.874087591240876,0.669683257918552,0.867753623188406,0.811125485122898,0.537497541144843,"CatBoost"
0.898024440984783,0.718446601941748,0.885361552028219,0.694835680751174,0.896428571428571,0.706443914081146,0.890860692102928,0.840879689521345,0.59734638823365,"CatBoost"
0.869628839926175,0.712962962962963,0.834829443447038,0.626016260162602,0.882352941176471,0.666666666666667,0.857933579335793,0.800776196636481,0.525453052373093,"CatBoost"
0.874763844280358,0.669683257918552,0.855072463768116,0.649122807017544,0.86605504587156,0.65924276169265,0.86052871467639,0.802069857697283,0.519819245557265,"CatBoost"
0.917703697394663,0.716417910447761,0.881118881118881,0.679245283018868,0.898395721925134,0.697336561743341,0.889673433362754,0.838292367399741,0.587116761029804,"CatBoost"
0.85785789091812,0.652173913043478,0.844230769230769,0.670731707317073,0.833017077798862,0.661322645290581,0.838586437440306,0.78137128072445,0.499955981029738,"CatBoost"
0.891532977790063,0.740196078431373,0.864674868189807,0.662280701754386,0.902752293577982,0.699074074074074,0.883303411131059,0.831824062095731,0.582876735073388,"CatBoost"
0.873337411482308,0.691588785046729,0.851520572450805,0.640692640692641,0.878228782287823,0.665168539325843,0.864668483197094,0.807244501940492,0.530114190366233,"CatBoost"
0.876992046485174,0.718181818181818,0.83001808318264,0.626984126984127,0.880998080614203,0.669491525423729,0.854748603351955,0.798188874514877,0.525199231423441,"CatBoost"
0.895023855917988,0.733990147783251,0.871929824561404,0.671171171171171,0.901996370235935,0.701176470588235,0.886708296164139,0.835705045278137,0.588196801080569,"CatBoost"
0.865412827541222,0.703389830508475,0.858472998137803,0.685950413223141,0.868173258003766,0.694560669456067,0.863295880149813,0.811125485122898,0.557887726720727,"CatBoost"
0.861820534360032,0.646288209606987,0.863970588235294,0.666666666666667,0.852994555353902,0.656319290465632,0.858447488584475,0.799482535575679,0.514814919800605,"CatBoost"
0.838665294531684,0.636363636363636,0.868794326241135,0.642512077294686,0.865724381625442,0.639423076923077,0.867256637168142,0.805950840879689,0.506683911811506,"CatBoost"
0.859244820789477,0.691964285714286,0.836065573770492,0.63265306122449,0.869318181818182,0.660980810234542,0.852367688022284,0.794307891332471,0.513773009411458,"CatBoost"
0.861646917859628,0.656716417910448,0.846153846153846,0.6,0.875226039783002,0.6270783847981,0.860444444444444,0.796895213454075,0.487913145113991,"CatBoost"
0.888116772080017,0.736111111111111,0.845601436265709,0.648979591836735,0.892045454545455,0.689804772234273,0.868202764976959,0.815006468305304,0.558749446136528,"CatBoost"
0.847913870882365,0.644549763033175,0.854092526690391,0.623853211009174,0.864864864864865,0.634032634032634,0.859444941808415,0.796895213454075,0.493529365122422,"CatBoost"
0.887175192610116,0.688888888888889,0.857664233576642,0.665236051502146,0.87037037037037,0.676855895196506,0.863970588235294,0.808538163001294,0.540885450109156,"CatBoost"
0.930588438991807,0.80188679245283,0.877005347593583,0.711297071129707,0.921348314606742,0.753880266075388,0.898630136986301,0.85640362225097,0.653022601268971,"CatBoost"
0.8426773314945,0.677725118483412,0.848754448398576,0.62719298245614,0.875229357798165,0.651480637813212,0.861788617886179,0.802069857697283,0.5135585342881,"CatBoost"
0.895638281743369,0.73394495412844,0.864864864864865,0.680851063829787,0.892193308550186,0.706401766004415,0.878316559926807,0.827943078913325,0.584960578743607,"CatBoost"
0.877274243723397,0.707692307692308,0.859861591695502,0.63013698630137,0.897111913357401,0.666666666666667,0.878091872791519,0.821474773609314,0.545317375070329,"CatBoost"
0.837618241942328,0.683982683982684,0.821033210332103,0.619607843137255,0.859073359073359,0.650205761316872,0.839622641509434,0.780077619663648,0.49039818822033,"CatBoost"
0.868534603745525,0.692307692307692,0.858407079646018,0.642857142857143,0.883424408014572,0.666666666666667,0.870736086175943,0.813712807244502,0.537648700737689,"CatBoost"
0.891267583667647,0.767441860465116,0.845878136200717,0.657370517928287,0.904214559386973,0.708154506437768,0.874074074074074,0.824062095730918,0.58330162354135,"CatBoost"
0.860803835211704,0.719298245614035,0.836697247706422,0.648221343873518,0.876923076923077,0.681912681912682,0.856338028169014,0.802069857697283,0.538813390785549,"CatBoost"
0.875206692371735,0.734597156398104,0.850533807829182,0.648535564853556,0.895131086142322,0.688888888888889,0.872262773722628,0.81888745148771,0.561848157025329,"CatBoost"
0.910342515130491,0.788177339901478,0.868421052631579,0.680851063829787,0.920074349442379,0.730593607305936,0.893501805054152,0.847347994825356,0.624886907601454,"CatBoost"
0.861418243925666,0.710526315789474,0.84954128440367,0.663934426229508,0.87523629489603,0.686440677966102,0.86219739292365,0.808538163001294,0.54886589482318,"CatBoost"
0.881127119741448,0.708333333333333,0.861759425493716,0.665217391304348,0.883977900552486,0.68609865470852,0.872727272727273,0.81888745148771,0.559002110856649,"CatBoost"
0.882282146249965,0.736607142857143,0.843351548269581,0.657370517928287,0.886973180076628,0.694736842105263,0.864612511671335,0.8124191461837,0.559979900049857,"CatBoost"
0.891515269174119,0.725961538461538,0.872566371681416,0.677130044843049,0.896363636363636,0.700696055684455,0.884304932735426,0.833117723156533,0.585195199567379,"CatBoost"
0.857286239143485,0.700854700854701,0.829313543599258,0.640625,0.864603481624758,0.669387755102041,0.846590909090909,0.790426908150065,0.516430982151821,"CatBoost"
0.867373275175202,0.73542600896861,0.834545454545455,0.643137254901961,0.886100386100386,0.686192468619247,0.859550561797753,0.805950840879689,0.546652382665269,"CatBoost"
0.889728271666159,0.707964601769911,0.862888482632541,0.680851063829787,0.877323420074349,0.6941431670282,0.870046082949309,0.817593790426908,0.56425981377907,"CatBoost"
0.854021775806937,0.705583756345178,0.859375,0.631818181818182,0.895117540687161,0.666666666666667,0.87688219663419,0.820181112548512,0.544061172616598,"CatBoost"
0.878318135303739,0.735849056603774,0.837789661319073,0.631578947368421,0.893536121673004,0.679738562091503,0.864765409383625,0.809831824062096,0.545619584211389,"CatBoost"
0.853043891433554,0.698564593301435,0.838652482269504,0.616033755274262,0.882462686567164,0.654708520179372,0.86,0.800776196636481,0.515482799602755,"CatBoost"
0.870147199112396,0.698689956331878,0.865808823529412,0.686695278969957,0.872222222222222,0.692640692640693,0.8690036900369,0.816300129366106,0.56165838697826,"CatBoost"
0.861321947350796,0.702702702702703,0.840290381125227,0.639344262295082,0.87523629489603,0.669527896995708,0.857407407407407,0.800776196636481,0.527389809513979,"CatBoost"
0.882687195337465,0.719047619047619,0.870337477797513,0.674107142857143,0.892531876138434,0.695852534562212,0.881294964028777,0.829236739974127,0.577319160570335,"CatBoost"
0.865617951002444,0.689814814814815,0.867145421903052,0.668161434977579,0.878181818181818,0.678815489749431,0.872628726287263,0.817593790426908,0.551489438749686,"CatBoost"
0.896018937422245,0.751111111111111,0.872262773722628,0.707112970711297,0.895131086142322,0.728448275862069,0.883548983364141,0.836998706338939,0.612148676738796,"CatBoost"
0.87871520483969,0.723404255319149,0.862453531598513,0.69672131147541,0.877126654064272,0.709812108559499,0.869728209934395,0.820181112548512,0.57960694401515,"CatBoost"
0.851005469655209,0.687782805429864,0.842391304347826,0.635983263598326,0.870786516853933,0.660869565217391,0.856353591160221,0.798188874514877,0.517536068367861,"CatBoost"
0.857845999629595,0.692307692307692,0.854867256637168,0.63716814159292,0.882998171846435,0.663594470046083,0.868705035971223,0.811125485122898,0.532613287170865,"CatBoost"
0.868909762767492,0.751111111111111,0.826642335766423,0.640151515151515,0.889980353634578,0.69120654396728,0.857142857142857,0.804657179818887,0.549674571850754,"CatBoost"
0.866463485630948,0.694690265486726,0.857404021937843,0.668085106382979,0.871747211895911,0.681127982646421,0.864516129032258,0.809831824062096,0.5457176781952,"CatBoost"
0.862003535277602,0.720524017467249,0.84375,0.66,0.877629063097514,0.688935281837161,0.860356138706654,0.807244501940492,0.549679982171273,"CatBoost"
0.887258283624502,0.757142857142857,0.863232682060391,0.673728813559322,0.905027932960894,0.713004484304933,0.883636363636364,0.834411384217335,0.597195873602618,"CatBoost"
0.886657975708798,0.708695652173913,0.863720073664825,0.687763713080169,0.875,0.698072805139186,0.869323447636701,0.817593790426908,0.567438316314179,"CatBoost"
0.881709498450787,0.714953271028037,0.844364937388193,0.6375,0.885553470919325,0.674008810572687,0.864468864468865,0.808538163001294,0.539106122744962,"CatBoost"
0.889730807298353,0.677570093457944,0.883720930232558,0.690476190476191,0.877442273534636,0.683962264150944,0.880570409982175,0.826649417852523,0.564547319566826,"CatBoost"
0.88649071141229,0.777292576419214,0.84375,0.67680608365019,0.9,0.723577235772358,0.870967741935484,0.824062095730918,0.595446814078242,"CatBoost"
0.818346446495256,0.645933014354067,0.822695035460993,0.574468085106383,0.862453531598513,0.608108108108108,0.842105263157895,0.77490297542044,0.45097190814019,"CatBoost"
0.886078358431447,0.745614035087719,0.836697247706422,0.656370656370656,0.88715953307393,0.698151950718686,0.861189801699717,0.809831824062096,0.560161333400427,"CatBoost"
0.865436669561669,0.700854700854701,0.829313543599258,0.640625,0.864603481624758,0.669387755102041,0.846590909090909,0.790426908150065,0.516430982151821,"CatBoost"
0.863514077359643,0.714285714285714,0.857876712328767,0.619266055045872,0.902702702702703,0.663390663390664,0.879719051799824,0.822768434670116,0.543937090613117,"CatBoost"
0.861799901687878,0.699074074074074,0.843806104129264,0.634453781512605,0.878504672897196,0.665198237885463,0.860805860805861,0.803363518758085,0.526466392074994,"CatBoost"
0.850859078401343,0.669856459330144,0.849290780141844,0.622222222222222,0.874087591240876,0.645161290322581,0.861510791366906,0.800776196636481,0.506933629344909,"CatBoost"
0.867697563702562,0.723809523809524,0.841918294849023,0.630705394190872,0.890977443609023,0.674057649667406,0.865753424657534,0.809831824062096,0.540704841897633,"CatBoost"
0.834396571912428,0.668367346938776,0.838821490467938,0.584821428571429,0.8816029143898,0.623809523809524,0.85968028419183,0.795601552393273,0.484344654045565,"CatBoost"
0.856137658640485,0.725581395348837,0.862007168458781,0.669527896995708,0.890740740740741,0.696428571428571,0.876138433515483,0.824062095730918,0.572848354827438,"CatBoost"
0.881969605613191,0.713636363636364,0.835443037974684,0.633064516129032,0.88,0.670940170940171,0.857142857142857,0.800776196636481,0.528815249916879,"CatBoost"
0.866486049884757,0.725581395348837,0.844086021505376,0.641975308641975,0.888679245283019,0.681222707423581,0.865808823529412,0.811125485122898,0.547743083384093,"CatBoost"
0.877794519309551,0.720930232558139,0.863799283154122,0.670995670995671,0.88929889298893,0.695067264573991,0.876363636363636,0.824062095730918,0.571654415959059,"CatBoost"
0.892463092503521,0.708520179372197,0.870909090909091,0.689956331877729,0.880514705882353,0.699115044247788,0.875685557586837,0.824062095730918,0.574831555192468,"CatBoost"
0.884055779452357,0.734439834024896,0.866541353383459,0.713709677419355,0.878095238095238,0.723926380368098,0.872280037842952,0.825355756791721,0.596244694557399,"CatBoost"
0.877561699307646,0.725225225225225,0.838475499092559,0.644,0.883365200764818,0.682203389830508,0.860335195530726,0.805950840879689,0.543244989285264,"CatBoost"
0.880185535153575,0.707762557077626,0.853790613718412,0.656779661016949,0.880819366852886,0.681318681318681,0.867094408799267,0.8124191461837,0.548675844685058,"CatBoost"
0.900431462676245,0.706976744186047,0.881720430107527,0.697247706422018,0.886486486486487,0.702078521939954,0.884097035040431,0.833117723156533,0.586183284986866,"CatBoost"
0.866811401621152,0.7,0.848030018761726,0.674698795180723,0.862595419847328,0.687116564417178,0.855250709555345,0.802069857697283,0.542438979096786,"CatBoost"
0.847391283984225,0.663677130044843,0.854545454545454,0.649122807017544,0.862385321100917,0.656319290465632,0.858447488584475,0.799482535575679,0.514791341851095,"CatBoost"
0.829846680998428,0.663829787234043,0.838289962825279,0.641975308641975,0.850943396226415,0.652719665271967,0.844569288389513,0.785252263906856,0.497351968787703,"CatBoost"
0.86633886941326,0.645631067961165,0.865961199294533,0.636363636363636,0.870567375886525,0.640963855421687,0.868258178603006,0.807244501940492,0.509231444434502,"CatBoost"
0.881697178689109,0.725581395348837,0.863799283154122,0.672413793103448,0.8909426987061,0.697986577181208,0.877161055505005,0.825355756791721,0.575397422804155,"CatBoost"
