AUC,Sensitivity,specificity,PPV,NPV,F1_Score_pos,F1_Score_neg,Accuracy,KAPPA,Model
0.88233221,0.769607843,0.806678383,0.588014981,0.907114625,0.666666667,0.853953488,0.796895213,0.524348709,RF
0.909720767,0.816901408,0.808928571,0.619217082,0.920731707,0.704453441,0.86121673,0.811125485,0.569500603,RF
0.862439533,0.761904762,0.793357934,0.611111111,0.886597938,0.67822736,0.837390458,0.783958603,0.518552499,RF
0.875568245,0.776190476,0.809946714,0.603703704,0.906560636,0.679166667,0.855534709,0.800776197,0.537952181,RF
0.913086925,0.825688073,0.821621622,0.64516129,0.923076923,0.724346076,0.869399428,0.822768435,0.596624476,RF
0.853500371,0.735682819,0.80952381,0.616236162,0.880478088,0.670682731,0.84351145,0.787839586,0.515989615,RF
0.91048273,0.833333333,0.827586207,0.660714286,0.92494929,0.737051793,0.873563218,0.82923674,0.613098443,RF
0.8897188,0.773913043,0.817679558,0.642599278,0.89516129,0.702169625,0.85466795,0.80465718,0.558688197,RF
0.888180566,0.8,0.801094891,0.62283737,0.907024793,0.700389105,0.850775194,0.800776197,0.55460355,RF
0.868465893,0.782407407,0.807899461,0.612318841,0.905432596,0.68699187,0.853889943,0.800776197,0.544047127,RF
0.876026985,0.780701754,0.80733945,0.628975265,0.897959184,0.69667319,0.850241546,0.799482536,0.549491455,RF
0.894223271,0.795833333,0.821763602,0.667832168,0.899383984,0.726235741,0.858823529,0.813712807,0.586689341,RF
0.900804776,0.804347826,0.804788214,0.635738832,0.906639004,0.710172745,0.852682927,0.80465718,0.565880546,RF
0.893730718,0.802752294,0.812612613,0.627240143,0.912955466,0.704225352,0.85986654,0.809831824,0.567181007,RF
0.905862123,0.803030303,0.826086957,0.613899614,0.924124514,0.695842451,0.872359963,0.820181113,0.571406918,RF
0.897983893,0.802752294,0.801801802,0.614035088,0.911885246,0.69582505,0.853307766,0.802069858,0.552957941,RF
0.877252631,0.797927461,0.782758621,0.55,0.920892495,0.651162791,0.846225536,0.786545925,0.504773849,RF
0.894850363,0.792079208,0.816112084,0.603773585,0.917322835,0.685224839,0.863762743,0.809831824,0.552512297,RF
0.886004961,0.811659193,0.785454545,0.605351171,0.911392405,0.69348659,0.84375,0.79301423,0.54218366,RF
0.875480902,0.7625,0.801125704,0.633217993,0.882231405,0.691871456,0.83972468,0.789133247,0.53367728,RF
0.897222938,0.826086957,0.797421731,0.633333333,0.915433404,0.716981132,0.852362205,0.805950841,0.573226839,RF
0.896147087,0.776595745,0.835897436,0.603305785,0.920903955,0.679069767,0.876344086,0.821474774,0.558099073,RF
0.895435586,0.792792793,0.814882033,0.633093525,0.907070707,0.704,0.858508604,0.808538163,0.565116244,RF
0.882111512,0.787128713,0.824868651,0.613899614,0.916342412,0.689804772,0.868202765,0.815006468,0.560860013,RF
0.902389159,0.837104072,0.786231884,0.610561056,0.923404255,0.70610687,0.849315068,0.800776197,0.560934768,RF
0.932664143,0.859090909,0.858951175,0.707865169,0.938735178,0.776180698,0.89707271,0.858990944,0.674646968,RF
0.855050503,0.755364807,0.785185185,0.602739726,0.881496881,0.67047619,0.830558276,0.776196636,0.504253892,RF
0.861348334,0.734782609,0.806629834,0.616788321,0.877755511,0.670634921,0.840690979,0.785252264,0.51312075,RF
0.853082335,0.758454106,0.779151943,0.556737589,0.898167006,0.642126789,0.834437086,0.773609314,0.482198975,RF
0.890645074,0.803652968,0.817689531,0.635379061,0.913306452,0.709677419,0.862857143,0.813712807,0.575277966,RF
0.890669161,0.771689498,0.823104693,0.632958801,0.901185771,0.695473251,0.860377358,0.808538163,0.557828177,RF
0.870931853,0.745098039,0.826010545,0.605577689,0.900383142,0.668131868,0.861594867,0.80465718,0.531810178,RF
0.880758058,0.787735849,0.79144385,0.588028169,0.90797546,0.673387097,0.845714286,0.790426908,0.523841029,RF
0.873607815,0.809734513,0.780621572,0.603960396,0.908510638,0.691871456,0.83972468,0.789133247,0.536701954,RF
0.88430855,0.792372881,0.810055866,0.647058824,0.898760331,0.712380952,0.852105779,0.80465718,0.566757109,RF
0.878650528,0.787037037,0.798922801,0.602836879,0.906313646,0.682730924,0.849236641,0.795601552,0.535841599,RF
0.885044217,0.805429864,0.793478261,0.609589041,0.910602911,0.693957115,0.848015489,0.796895213,0.546288577,RF
0.892069158,0.767772512,0.822064057,0.618320611,0.904109589,0.684989429,0.861136999,0.807244502,0.548440594,RF
0.899327827,0.81443299,0.801381693,0.578754579,0.928,0.676659529,0.860055607,0.80465718,0.542382982,RF
0.894829153,0.806722689,0.83364486,0.683274021,0.906504065,0.739884393,0.868549172,0.825355757,0.609787197,RF
0.865610668,0.722222222,0.818181818,0.632958801,0.871541502,0.674650699,0.844019139,0.789133247,0.51966895,RF
0.88750715,0.768907563,0.811214953,0.644366197,0.887525562,0.701149425,0.84765625,0.798188875,0.550584745,RF
0.905874375,0.833333333,0.811009174,0.648464164,0.920833333,0.729366603,0.862439024,0.81759379,0.595009754,RF
0.895381901,0.789954338,0.815884477,0.629090909,0.907630522,0.700404858,0.859315589,0.808538163,0.56236133,RF
0.891778894,0.7875,0.82739212,0.672597865,0.896341463,0.725527831,0.860487805,0.815006468,0.587314684,RF
0.889611861,0.800925926,0.813285458,0.624548736,0.913306452,0.701825558,0.86039886,0.809831824,0.565339964,RF
0.879497786,0.789719626,0.81216458,0.616788321,0.909819639,0.692622951,0.858223062,0.805950841,0.553956115,RF
0.902423208,0.804444444,0.819343066,0.646428571,0.910750507,0.716831683,0.862632085,0.815006468,0.581869763,RF
0.876944102,0.770334928,0.813829787,0.605263158,0.905325444,0.677894737,0.857142857,0.802069858,0.537988257,RF
0.904211253,0.793577982,0.827027027,0.643122677,0.910714286,0.710472279,0.866855524,0.81759379,0.579448772,RF
0.910395675,0.845454545,0.820976492,0.652631579,0.930327869,0.736633663,0.872238232,0.827943079,0.611990263,RF
0.902509688,0.783898305,0.851024209,0.698113208,0.899606299,0.738522954,0.874641148,0.830530401,0.613784502,RF
0.884627105,0.787439614,0.816254417,0.610486891,0.913043478,0.687763713,0.861940299,0.808538163,0.552871838,RF
0.879434999,0.782178218,0.793345009,0.572463768,0.911468813,0.661087866,0.848314607,0.790426908,0.514609093,RF
0.88630083,0.798882682,0.836700337,0.595833333,0.932457786,0.682577566,0.881987578,0.827943079,0.567969508,RF
0.896611535,0.784753363,0.810909091,0.627240143,0.902834008,0.697211155,0.85440613,0.803363519,0.554284327,RF
0.883384458,0.80349345,0.805147059,0.634482759,0.906832298,0.709055877,0.852969815,0.80465718,0.565062023,RF
0.901215724,0.787735849,0.812834225,0.613970588,0.910179641,0.690082645,0.858757062,0.805950841,0.551977558,RF
0.870483578,0.770731707,0.788732394,0.568345324,0.905050505,0.654244306,0.84289746,0.783958603,0.502307434,RF
0.902356865,0.834080717,0.803636364,0.632653061,0.922755741,0.719535783,0.859086492,0.812419146,0.582577639,RF
0.855523033,0.763392857,0.78870674,0.595818815,0.890946502,0.66927593,0.836714976,0.781371281,0.509670566,RF
0.889481324,0.798122066,0.816071429,0.622710623,0.914,0.699588477,0.862264151,0.811125485,0.564893207,RF
0.878349763,0.801843318,0.800359712,0.610526316,0.911885246,0.693227092,0.852490421,0.800776197,0.549690569,RF
0.888286699,0.790178571,0.803278689,0.621052632,0.903688525,0.695481336,0.850530376,0.799482536,0.549189734,RF
0.872814591,0.775510204,0.786828423,0.552727273,0.911646586,0.645435244,0.844651163,0.783958603,0.496295111,RF
0.905601745,0.829268293,0.797535211,0.596491228,0.928278689,0.693877551,0.857954545,0.805950841,0.557307575,RF
0.870943154,0.80349345,0.762867647,0.587859425,0.902173913,0.67896679,0.826693227,0.774902975,0.511987867,RF
0.876299897,0.728971963,0.819320215,0.607003891,0.887596899,0.662420382,0.852093023,0.794307891,0.516279857,RF
0.88827548,0.789215686,0.806678383,0.594095941,0.914342629,0.677894737,0.857142857,0.802069858,0.539104545,RF
0.847564837,0.788288288,0.736842105,0.546875,0.896247241,0.645756458,0.80876494,0.751617076,0.463981566,RF
0.869792307,0.770642202,0.809009009,0.613138686,0.899799599,0.682926829,0.85199241,0.798188875,0.537714873,RF
0.872105833,0.767123288,0.792418773,0.593639576,0.895918367,0.669322709,0.840996169,0.785252264,0.514116293,RF
0.917908764,0.800947867,0.816725979,0.621323529,0.916167665,0.699792961,0.863593603,0.812419146,0.566528087,RF
0.921279094,0.837837838,0.813067151,0.643598616,0.925619835,0.727984344,0.865700483,0.820181113,0.597104471,RF
0.91162118,0.778280543,0.842391304,0.664092664,0.904669261,0.716666667,0.872420263,0.824062096,0.590243294,RF
0.886040409,0.787878788,0.817343173,0.647686833,0.900406504,0.7109375,0.856866538,0.808538163,0.569835385,RF
0.885679519,0.789237668,0.823636364,0.644688645,0.906,0.709677419,0.862857143,0.813712807,0.574576725,RF
0.87880536,0.776785714,0.79417122,0.606271777,0.897119342,0.681017613,0.842512077,0.789133247,0.527078712,RF
0.866583275,0.751111111,0.813868613,0.623616236,0.888446215,0.681451613,0.84952381,0.795601552,0.532873349,RF
0.892684505,0.80952381,0.806394316,0.609318996,0.91902834,0.695296524,0.859035005,0.807244502,0.558399184,RF
0.874777948,0.795275591,0.793834297,0.653721683,0.887931034,0.717584369,0.838250254,0.794307891,0.558249199,RF
0.890392363,0.76744186,0.817204301,0.617977528,0.901185771,0.684647303,0.857142857,0.803363519,0.544193408,RF
0.890387599,0.791111111,0.815693431,0.637992832,0.9048583,0.706349206,0.857965451,0.808538163,0.566720446,RF
0.893238565,0.823232323,0.79826087,0.584229391,0.929149798,0.683438155,0.858746492,0.80465718,0.54800048,RF
0.878238748,0.768181818,0.817359855,0.625925926,0.89860835,0.689795918,0.856060606,0.803363519,0.548040158,RF
0.895325603,0.788793103,0.826247689,0.660649819,0.901209677,0.719056974,0.862102218,0.815006468,0.582759909,RF
0.869839004,0.786956522,0.79373849,0.61774744,0.897916667,0.692160612,0.842619746,0.791720569,0.538206079,RF
0.880315857,0.814977974,0.811355311,0.642361111,0.913402062,0.718446602,0.859359845,0.812419146,0.580744587,RF
0.872981959,0.773584906,0.798573975,0.592057762,0.903225806,0.670756646,0.847682119,0.791720569,0.522343206,RF
0.868003604,0.758928571,0.812386157,0.622710623,0.892,0.684104628,0.850333651,0.796895213,0.536572513,RF
0.857131248,0.780373832,0.792486583,0.590106007,0.904081633,0.672032193,0.844613918,0.789133247,0.521020159,RF
0.884954875,0.762790698,0.831541219,0.635658915,0.900970874,0.693446089,0.864864865,0.812419146,0.559914248,RF
0.889530915,0.762331839,0.829090909,0.643939394,0.895874263,0.698151951,0.861189802,0.809831824,0.560773385,RF
0.868645914,0.8125,0.782300885,0.578767123,0.918918919,0.676,0.845124283,0.790426908,0.527498981,RF
0.882937667,0.803921569,0.815465729,0.609665428,0.920634921,0.693446089,0.864864865,0.812419146,0.561957503,RF
0.892738729,0.808163265,0.801136364,0.653465347,0.9,0.722627737,0.847695391,0.803363519,0.572949908,RF
0.89128187,0.787878788,0.817343173,0.647686833,0.900406504,0.7109375,0.856866538,0.808538163,0.569835385,RF
0.900815171,0.803827751,0.806737589,0.606498195,0.91733871,0.691358025,0.858490566,0.805950841,0.553853139,RF
0.88012016,0.791044776,0.814685315,0.6,0.917322835,0.682403433,0.862962963,0.808538163,0.549036612,RF
0.899012347,0.781395349,0.804659498,0.606498195,0.905241935,0.682926829,0.85199241,0.798188875,0.538341386,RF
0.89795225,0.826923077,0.814159292,0.620938628,0.927419355,0.709278351,0.867106503,0.81759379,0.58026826,RF
0.875802223,0.761261261,0.838475499,0.65503876,0.897087379,0.704166667,0.866791745,0.816300129,0.572042357,RF
0.892398621,0.777777778,0.824817518,0.645756458,0.900398406,0.705645161,0.860952381,0.811125485,0.568351322,RF
0.876953201,0.778801843,0.793165468,0.595070423,0.901840491,0.674650699,0.844019139,0.789133247,0.522761792,RF
0.923206966,0.813333333,0.846715328,0.685393258,0.916996047,0.743902439,0.880455408,0.836998706,0.625631328,RF
0.897170977,0.805785124,0.806026365,0.654362416,0.901052632,0.722222222,0.850894632,0.805950841,0.575567009,RF
0.900133672,0.781553398,0.828924162,0.624031008,0.912621359,0.693965517,0.868761553,0.816300129,0.565069579,RF
0.882973418,0.811659193,0.790909091,0.611486486,0.911949686,0.697495183,0.847127556,0.796895213,0.549130478,RF
0.888736494,0.815668203,0.782374101,0.593959732,0.915789474,0.687378641,0.843840931,0.791720569,0.536941469,RF
0.857012266,0.771028037,0.785330948,0.578947368,0.899590164,0.661322645,0.838586437,0.781371281,0.504688205,RF
0.873799646,0.756880734,0.816216216,0.617977528,0.895256917,0.680412371,0.853911404,0.799482536,0.536486481,RF
0.884965154,0.803921569,0.801405975,0.592057762,0.919354839,0.681912682,0.856338028,0.802069858,0.543004749,RF
0.911084229,0.834862385,0.834234234,0.664233577,0.927855711,0.739837398,0.878557875,0.834411384,0.620689126,RF
0.872900192,0.775,0.80104712,0.576208178,0.910714286,0.66098081,0.852367688,0.794307891,0.517892656,RF
0.877396064,0.766519824,0.811355311,0.628158845,0.893145161,0.69047619,0.850287908,0.798188875,0.542939879,RF
0.881414936,0.77294686,0.823321555,0.615384615,0.908382066,0.685224839,0.863762743,0.809831824,0.551487857,RF
0.904939429,0.824884793,0.821942446,0.643884892,0.923232323,0.723232323,0.869647954,0.822768435,0.595771481,RF
0.897486537,0.794520548,0.819494585,0.635036496,0.909819639,0.705882353,0.862298196,0.812419146,0.570682213,RF
0.903227773,0.835616438,0.806859206,0.631034483,0.925465839,0.719056974,0.862102218,0.815006468,0.585121436,RF
0.891943407,0.757990868,0.824909747,0.631178707,0.896078431,0.68879668,0.859022556,0.805950841,0.549519799,RF
0.889529213,0.767857143,0.826958106,0.644194757,0.897233202,0.700610998,0.860663507,0.809831824,0.56283495,RF
0.896627373,0.799086758,0.814079422,0.629496403,0.911111111,0.704225352,0.85986654,0.809831824,0.566983084,RF
0.876043761,0.759825328,0.803308824,0.619217082,0.888211382,0.682352941,0.843629344,0.790426908,0.528395824,RF
0.888266491,0.766816143,0.794545455,0.602112676,0.893660532,0.674556213,0.841193455,0.786545925,0.519146305,RF
0.916491177,0.844339623,0.823529412,0.643884892,0.933333333,0.730612245,0.875,0.82923674,0.608904629,RF
0.890989197,0.801801802,0.813067151,0.633451957,0.910569106,0.707753479,0.859060403,0.809831824,0.569669198,RF
0.873235341,0.774336283,0.795246801,0.609756098,0.895061728,0.682261209,0.842207164,0.789133247,0.527784128,RF
0.900965427,0.792792793,0.805807623,0.621908127,0.906122449,0.697029703,0.853025937,0.802069858,0.553218013,RF
0.896769069,0.797029703,0.812609457,0.600746269,0.918811881,0.685106383,0.862453532,0.808538163,0.551423709,RF
0.870826988,0.727722772,0.821366025,0.590361446,0.895038168,0.651884701,0.856621005,0.796895213,0.5106944,RF
0.87788799,0.79342723,0.792857143,0.592982456,0.909836066,0.678714859,0.847328244,0.79301423,0.53070455,RF
0.868853888,0.753554502,0.807829181,0.595505618,0.897233202,0.665271967,0.850187266,0.79301423,0.518417569,RF
0.895543834,0.819512195,0.808098592,0.606498195,0.925403226,0.697095436,0.862781955,0.811125485,0.564281743,RF
0.889474594,0.754901961,0.831282953,0.616,0.904397706,0.678414097,0.866300366,0.811125485,0.54664942,RF
0.893692211,0.810126582,0.815298507,0.659793814,0.906639004,0.727272727,0.858546169,0.813712807,0.588053736,RF
0.875981916,0.764976959,0.803956835,0.603636364,0.897590361,0.674796748,0.848197343,0.79301423,0.52606853,RF
0.877150889,0.781553398,0.825396825,0.619230769,0.912280702,0.690987124,0.866666667,0.813712807,0.560201977,RF
0.887138103,0.77294686,0.796819788,0.581818182,0.90562249,0.663900415,0.847744361,0.790426908,0.516008596,RF
0.856717998,0.768518519,0.78994614,0.586572438,0.897959184,0.665330661,0.840496657,0.783958603,0.510037158,RF
0.872311406,0.756521739,0.804788214,0.621428571,0.886409736,0.682352941,0.843629344,0.790426908,0.528214595,RF
0.887483142,0.729468599,0.828621908,0.608870968,0.893333333,0.663736264,0.859761687,0.802069858,0.525106106,RF
0.895827084,0.800925926,0.800718133,0.60915493,0.91206544,0.692,0.852772467,0.800776197,0.548761997,RF
0.912459087,0.830985915,0.825,0.643636364,0.927710843,0.725409836,0.873345936,0.826649418,0.601721049,RF
0.862886722,0.781395349,0.804659498,0.606498195,0.905241935,0.682926829,0.85199241,0.798188875,0.538341386,RF
0.913940655,0.848888889,0.824817518,0.665505226,0.930041152,0.74609375,0.874274662,0.831824062,0.623105024,RF
0.881287248,0.811320755,0.802139037,0.607773852,0.918367347,0.694949495,0.856327307,0.80465718,0.555583054,RF
0.871985923,0.730232558,0.838709677,0.63562753,0.88973384,0.67965368,0.863468635,0.808538163,0.544054584,RF
0.904787712,0.824884793,0.820143885,0.641577061,0.923076923,0.721774194,0.868571429,0.821474774,0.593347108,RF
0.908406951,0.817777778,0.833941606,0.669090909,0.917670683,0.736,0.873804971,0.82923674,0.611661275,RF
0.87826731,0.775510204,0.818024263,0.591439689,0.914728682,0.671081678,0.863677951,0.807244502,0.538229929,RF
0.893722023,0.770833333,0.798623064,0.558490566,0.913385827,0.647702407,0.852157943,0.791720569,0.505159025,RF
0.901856086,0.790393013,0.838235294,0.672862454,0.904761905,0.726907631,0.870229008,0.824062096,0.598367921,RF
0.883701042,0.785714286,0.831261101,0.634615385,0.912280702,0.70212766,0.869888476,0.818887451,0.574121443,RF
0.888147097,0.788990826,0.812612613,0.623188406,0.907444668,0.696356275,0.857414449,0.805950841,0.55664064,RF
0.888277103,0.819512195,0.797535211,0.593639576,0.924489796,0.68852459,0.856332703,0.803363519,0.55015812,RF
0.913363568,0.830845771,0.826923077,0.627819549,0.932938856,0.715203426,0.87673772,0.827943079,0.595334155,RF
0.880821178,0.786729858,0.816725979,0.617100372,0.910714286,0.691666667,0.861163227,0.808538163,0.555750577,RF
0.866799047,0.746781116,0.816666667,0.637362637,0.882,0.687747036,0.848076923,0.795601552,0.537230979,RF
0.875563371,0.771028037,0.813953488,0.6133829,0.902777778,0.683229814,0.856067733,0.802069858,0.541995996,RF
0.916787887,0.826732673,0.831873905,0.634980989,0.931372549,0.71827957,0.878815911,0.830530401,0.600056084,RF
0.886089356,0.799065421,0.805008945,0.610714286,0.912778905,0.692307692,0.855513308,0.803363519,0.551579638,RF
0.864153147,0.767857143,0.790528233,0.599303136,0.893004115,0.673189824,0.838647343,0.783958603,0.515473282,RF
0.886280942,0.762790698,0.808243728,0.605166052,0.898406375,0.674897119,0.850943396,0.795601552,0.528709463,RF
0.87675909,0.762557078,0.815884477,0.620817844,0.896825397,0.68442623,0.854442344,0.800776197,0.541090662,RF
0.899456201,0.812834225,0.820819113,0.591439689,0.932170543,0.684684685,0.872958258,0.818887451,0.562029025,RF
0.876267091,0.759259259,0.824057451,0.625954198,0.898238748,0.686192469,0.859550562,0.805950841,0.547618119,RF
0.860518583,0.780172414,0.796672828,0.621993127,0.894190871,0.692160612,0.842619746,0.791720569,0.537787599,RF
0.875180695,0.77184466,0.802469136,0.586715867,0.906374502,0.666666667,0.851262862,0.794307891,0.52189101,RF
0.917412212,0.793577982,0.848648649,0.673151751,0.912790698,0.728421053,0.879551821,0.833117723,0.609141473,RF
0.898164954,0.796460177,0.817184644,0.642857143,0.906693712,0.711462451,0.859615385,0.811125485,0.57344148,RF
0.882678319,0.811403509,0.801834862,0.631399317,0.910416667,0.710172745,0.852682927,0.80465718,0.566287041,RF
0.886657432,0.770491803,0.843100189,0.693726937,0.888446215,0.730097087,0.865179437,0.820181113,0.595831437,RF
0.927850774,0.818584071,0.861060329,0.708812261,0.919921875,0.759753593,0.889518414,0.848641656,0.650103103,RF
0.874466307,0.785123967,0.807909605,0.650684932,0.891891892,0.711610487,0.847826087,0.800776197,0.561465294,RF
0.863446546,0.755868545,0.798214286,0.587591241,0.895791583,0.661190965,0.844192635,0.786545925,0.508926681,RF
0.888915983,0.824561404,0.796330275,0.628762542,0.915611814,0.713472486,0.851815505,0.80465718,0.569330731,RF
0.877007727,0.792035398,0.797074954,0.617241379,0.902691511,0.69379845,0.846601942,0.795601552,0.543915336,RF
0.89535639,0.829166667,0.801125704,0.652459016,0.912393162,0.730275229,0.853146853,0.809831824,0.586623497,RF
0.886016482,0.777777778,0.820466786,0.626865672,0.904950495,0.694214876,0.860640301,0.808538163,0.55718466,RF
0.897007858,0.774038462,0.826548673,0.621621622,0.908560311,0.689507495,0.865616311,0.812419146,0.55740838,RF
0.886834274,0.758293839,0.827402135,0.622568093,0.901162791,0.683760684,0.86270872,0.808538163,0.548363665,RF
0.865439893,0.734597156,0.806049822,0.587121212,0.889980354,0.652631579,0.845938375,0.786545925,0.50132347,RF
0.866249352,0.755980861,0.796099291,0.578754579,0.898,0.65560166,0.843984962,0.785252264,0.503551642,RF
0.871075938,0.790909091,0.804701627,0.617021277,0.906313646,0.693227092,0.852490421,0.800776197,0.549025253,RF
0.87669779,0.788546256,0.816849817,0.641577061,0.902834008,0.707509881,0.857692308,0.808538163,0.567424907,RF
0.887647017,0.798165138,0.810810811,0.623655914,0.910931174,0.700201207,0.857959962,0.807244502,0.561292313,RF
0.867131274,0.76371308,0.805970149,0.635087719,0.885245902,0.69348659,0.84375,0.79301423,0.539222699,RF
0.875962286,0.765258216,0.833928571,0.63671875,0.903288201,0.695095949,0.86722377,0.815006468,0.563916033,RF
0.896316985,0.822429907,0.810375671,0.624113475,0.922606925,0.709677419,0.862857143,0.813712807,0.576296477,RF
0.894775706,0.764957265,0.831168831,0.662962963,0.890656064,0.71031746,0.859884837,0.811125485,0.571260333,RF
0.868095578,0.787037037,0.791741472,0.594405594,0.905544148,0.677290837,0.844827586,0.790426908,0.526545026,RF
0.85846623,0.771929825,0.796330275,0.613240418,0.893004115,0.683495146,0.841901067,0.789133247,0.528487443,RF
0.870798666,0.747706422,0.816216216,0.61509434,0.891732283,0.67494824,0.852304798,0.796895213,0.529278292,RF
0.884436272,0.773399015,0.815789474,0.599236641,0.909980431,0.675268817,0.860314524,0.80465718,0.538777349,RF
0.907384758,0.805555556,0.831238779,0.649253731,0.916831683,0.719008264,0.871939736,0.824062096,0.593088606,RF
0.884715262,0.797413793,0.802218115,0.633561644,0.902286902,0.70610687,0.849315068,0.800776197,0.558390586,RF
0.878837897,0.771028037,0.822898032,0.625,0.903732809,0.690376569,0.861423221,0.808538163,0.553983985,RF
0.894341156,0.816037736,0.809269162,0.617857143,0.920892495,0.703252033,0.861480076,0.811125485,0.56857903,RF
0.903719817,0.817757009,0.82647585,0.643382353,0.922155689,0.720164609,0.871698113,0.824062096,0.594510572,RF
0.889541123,0.776255708,0.841155235,0.658914729,0.904854369,0.71278826,0.871842844,0.822768435,0.585866407,RF
0.914547413,0.832635983,0.829588015,0.686206897,0.917184265,0.752362949,0.871189774,0.830530401,0.625363952,RF
0.892967229,0.768867925,0.819964349,0.617424242,0.903732809,0.68487395,0.859813084,0.805950841,0.547091543,RF
0.861886919,0.786026201,0.766544118,0.586319218,0.894849785,0.671641791,0.825742574,0.772315653,0.502970167,RF
0.914926601,0.824034335,0.822222222,0.666666667,0.915463918,0.737044146,0.866341463,0.822768435,0.605619588,RF
0.906185549,0.802955665,0.80877193,0.599264706,0.920159681,0.686315789,0.860877684,0.807244502,0.551391859,RF
0.869375728,0.756218905,0.802447552,0.573584906,0.903543307,0.652360515,0.85,0.790426908,0.506377913,RF
0.867715745,0.774774775,0.820326679,0.634686347,0.900398406,0.697768763,0.858499525,0.807244502,0.558311123,RF
0.872849813,0.773584906,0.796791444,0.589928058,0.903030303,0.669387755,0.846590909,0.790426908,0.520019318,RF
0.915759094,0.812206573,0.826785714,0.640740741,0.920477137,0.716356108,0.871119473,0.822768435,0.590069637,RF
0.900397848,0.800970874,0.825396825,0.625,0.919449902,0.70212766,0.869888476,0.818887451,0.57484423,RF
0.900596321,0.798122066,0.819642857,0.627306273,0.914342629,0.702479339,0.86440678,0.813712807,0.569702265,RF
0.868575114,0.766519824,0.796703297,0.610526316,0.891393443,0.6796875,0.84139265,0.787839586,0.52410412,RF
0.88544361,0.786069652,0.812937063,0.596226415,0.915354331,0.678111588,0.861111111,0.805950841,0.542942512,RF
0.869518644,0.770334928,0.79787234,0.585454545,0.903614458,0.665289256,0.847457627,0.790426908,0.516841447,RF
0.902249313,0.783783784,0.818511797,0.635036496,0.903807615,0.701612903,0.859047619,0.808538163,0.562929796,RF
0.879696051,0.768240343,0.809259259,0.634751773,0.890020367,0.695145631,0.84772066,0.796895213,0.544924123,RF
0.890924337,0.819905213,0.814946619,0.624548736,0.923387097,0.709016393,0.865784499,0.816300129,0.578358238,RF
0.885056283,0.7625,0.823639775,0.660649819,0.885080645,0.707930368,0.853255588,0.80465718,0.562312276,RF
0.903225127,0.826086957,0.804788214,0.641891892,0.916142558,0.72243346,0.856862745,0.811125485,0.582684386,RF
0.903143426,0.822580645,0.815238095,0.677740864,0.906779661,0.743169399,0.858575727,0.81759379,0.603778523,RF
0.898102385,0.759433962,0.827094474,0.624031008,0.900970874,0.685106383,0.862453532,0.808538163,0.549445096,RF
0.881046047,0.762931034,0.802218115,0.623239437,0.887525562,0.686046512,0.842718447,0.790426908,0.531150315,RF
0.88276997,0.792951542,0.807692308,0.631578947,0.903688525,0.703125,0.852998066,0.803363519,0.558925769,RF
0.874726815,0.75462963,0.811490126,0.608208955,0.895049505,0.673553719,0.851224105,0.795601552,0.527264705,RF
0.896987215,0.828703704,0.816876122,0.637010676,0.924796748,0.720321932,0.86749285,0.820181113,0.591128244,RF
0.884148912,0.777777778,0.782764811,0.581314879,0.900826446,0.665346535,0.8376561,0.781371281,0.507990072,RF
0.900275853,0.801801802,0.823956443,0.647272727,0.911646586,0.716297787,0.865586273,0.81759379,0.584124755,RF
0.864971491,0.780269058,0.785454545,0.595890411,0.898128898,0.675728155,0.838021339,0.783958603,0.518070805,RF
0.87665174,0.77294686,0.826855124,0.620155039,0.908737864,0.688172043,0.86586494,0.812419146,0.556332704,RF
0.858208492,0.779411765,0.778558875,0.557894737,0.907786885,0.650306748,0.838221381,0.778783959,0.49493919,RF
0.879652046,0.77027027,0.807622505,0.61732852,0.897177419,0.685370741,0.850047755,0.796895213,0.538092936,RF
0.896329974,0.807531381,0.807116105,0.652027027,0.903563941,0.721495327,0.852621167,0.807244502,0.576659426,RF
0.887244567,0.764150943,0.832442068,0.6328125,0.903288201,0.692307692,0.866419295,0.813712807,0.560413869,RF
0.928985952,0.835897436,0.851211073,0.654618474,0.938931298,0.734234234,0.89292196,0.847347995,0.62936506,RF
0.897969313,0.806122449,0.814558059,0.596226415,0.92519685,0.685466377,0.866359447,0.812419146,0.556051538,RF
0.871847077,0.765765766,0.805807623,0.613718412,0.89516129,0.681362725,0.848137536,0.794307891,0.53220877,RF
0.873364496,0.791044776,0.786713287,0.565836299,0.914634146,0.659751037,0.845864662,0.787839586,0.511709241,RF
0.892041747,0.791469194,0.8113879,0.611721612,0.912,0.690082645,0.858757062,0.805950841,0.552188656,RF
0.866969229,0.746411483,0.820921986,0.607003891,0.897286822,0.669527897,0.857407407,0.800776197,0.52909111,RF
0.921708323,0.809302326,0.838709677,0.659090909,0.919449902,0.72651357,0.877225867,0.830530401,0.605592276,RF
0.915016592,0.805687204,0.825622776,0.634328358,0.918811881,0.709812109,0.86972821,0.820181113,0.582196282,RF
0.90237158,0.801801802,0.829401089,0.654411765,0.912175649,0.720647773,0.868821293,0.821474774,0.591434503,RF
0.872440343,0.761682243,0.813953488,0.610486891,0.899209486,0.677754678,0.854460094,0.799482536,0.534765878,RF
0.897217091,0.772727273,0.82278481,0.634328358,0.900990099,0.696721311,0.860113422,0.808538163,0.558803566,RF
0.884685016,0.765690377,0.816479401,0.651245552,0.886178862,0.703846154,0.849902534,0.800776197,0.555219285,RF
